u,v,length
69195578,69639742,34.122
69195578,69617988,105.508
69195578,69100881,161.022
69195580,69195578,85.065
69195677,5428249803,218.07999999999998
69195677,681262448,162.201
69195677,69172566,142.846
69195677,69373151,71.83
69195681,69171495,80.727
69195681,69276227,150.221
69195681,69195683,65.101
69195683,2430587514,140.109
69195683,69195686,147.265
69195683,69476291,68.45
69195683,69195681,65.101
69195686,69195683,147.265
69195686,69195688,140.13600000000002
69195686,69500119,151.06099999999998
69195688,69195686,140.13600000000002
69195688,69154684,95.628
69195688,3740782344,120.11
69195700,69154684,24.593
69195700,69195707,60.114999999999995
69195700,5941482573,70.39099999999999
69195707,69291203,92.786
69195707,5430680549,46.275999999999996
69195707,69195700,60.114999999999995
69195707,5941482573,36.676
69195707,5430680552,51.041
69195717,69188367,151.263
69195717,69195772,553.8110000000001
69195717,69342439,359.568
69195772,69658622,106.241
69195772,69195795,220.93300000000002
69195772,69195717,553.811
69195795,69195806,234.605
69195795,69611660,102.36
69195795,69195772,220.933
69195795,69114832,261.82099999999997
69195806,69195809,259.754
69195806,69195795,234.605
69195806,69215656,54.057
69195806,69114851,157.75599999999997
69195809,69195806,259.754
69195809,1576286235,113.589
69195809,69215636,105.52499999999999
69195903,69594622,60.493
69195903,69172611,192.183
69195903,69544023,155.875
69195974,69115638,336.814
69195974,69337967,184.681
69195974,69197023,100.02600000000001
69195984,69195989,94.42899999999999
69195984,2511729190,31.534999999999997
69195984,69116947,200.39999999999998
69195989,69195984,94.429
69195989,69525950,144.31
69195989,69229313,400.339
69195995,69189016,139.885
69195995,69362142,104.541
69195996,69362149,74.287
69195996,69525619,87.024
69195996,69370001,266.08
69195996,69189016,107.972
69196566,69196570,212.078
69196566,69174221,88.438
69196566,69658157,70.058
69196570,69196566,212.078
69196624,69186971,130.28
69196624,69215660,25.615
69196624,69196627,134.374
69196627,69196629,218.486
69196627,69196624,134.374
69196629,69589442,94.061
69196629,69196631,172.247
69196631,69543037,44.477000000000004
69196631,69215671,94.5
69196760,3863127398,345.451
69196760,69465604,424.911
69196760,69178916,165.65099999999998
69196940,69335010,170.661
69197006,69197023,160.20100000000002
69197006,69217846,277.138
69197006,69581060,267.14199999999994
69197023,69197006,160.20100000000002
69197023,69195974,100.026
69197023,69337903,552.534
69197069,69197073,304.346
69197069,69585329,103.77799999999999
69197069,69456110,62.74600000000001
69197073,69545781,102.089
69197073,69197069,304.346
69197073,69456139,392.988
69197086,69197088,45.362
69197086,69202524,97.092
69197086,69202503,343.74499999999995
69197088,69197086,45.362
69197088,69349666,174.7
69197088,69197110,564.645
69197088,69202524,85.62700000000001
69197110,69197139,52.313
69197110,69197121,59.763999999999996
69197110,69197088,564.645
69197121,69197126,107.29199999999999
69197121,69197110,59.764
69197121,69197139,69.86800000000001
69197126,69225371,101.429
69197126,69225369,313.187
69197126,69197121,107.29199999999999
69197139,69197110,52.313
69197139,69197121,69.86800000000001
69197139,69546956,57.602000000000004
69197234,69197238,128.955
69197234,69168832,42.254
69197234,69461516,183.682
69197238,69197234,128.955
69197238,69371178,180.599
69197238,69197242,94.979
69197238,69461518,185.1
69197242,69517915,128.446
69197242,69197246,8.231
69197242,69197238,94.979
69197246,69329582,184.745
69197246,69197248,102.207
69197246,69197242,8.231
69197248,69197246,102.207
69197253,69197262,298.354
69197262,69197253,298.354
69197262,69539236,92.254
69197262,69364206,110.417
69197268,69197273,150.504
69197268,69340013,75.184
69197268,69340036,69.556
69197273,69197299,200.16900000000004
69197273,69197299,376.058
69197273,69197268,150.50400000000002
69197299,69197273,376.058
69197299,69197273,200.169
69197299,69582659,74.027
69197393,69197398,137.974
69197393,69520242,188.00099999999998
69197393,69536317,119.389
69197398,69197401,125.846
69197398,69197393,137.974
69197398,69352013,250.11399999999998
69197401,69197407,153.563
69197401,69197398,125.84599999999999
69197401,69660032,346.60499999999996
69197407,69197414,130.74900000000002
69197407,69197401,153.563
69197407,69245008,409.00600000000003
69197414,69431462,113.88099999999999
69197414,69431435,189.92799999999997
69197414,69197429,313.58000000000004
69197414,69197407,130.749
69197429,69315336,254.32299999999998
69197429,69197438,123.10000000000001
69197429,69197414,313.58000000000004
69197438,69305068,340.628
69197438,69197429,123.1
69197438,69197449,78.139
69197449,69604913,279.77400000000006
69197449,69197438,78.139
69197449,69197458,126.17699999999999
69197458,69197460,116.898
69197458,69305068,176.308
69197458,69197449,126.177
69197460,69354261,211.289
69197460,69197458,116.898
69197460,69197461,26.849
69197461,69197460,26.849
69197461,69197462,105.046
69197461,69597944,149.00199999999998
69197462,69594823,208.048
69197462,69594825,220.187
69197462,69197461,105.046
69197462,2508885399,135.736
69197492,2508885367,179.432
69197492,69423065,13.139
69197492,2508885394,153.089
69197492,69197495,137.86399999999998
69197495,69339944,178.38699999999997
69197495,69197492,137.864
69197495,3567025696,100.67
69197495,69311098,180.22299999999996
69197564,69465604,157.192
69197564,3567025699,448.12699999999984
69197564,69197567,234.65400000000002
69197567,69244622,135.106
69197567,69197564,234.654
69197567,5410940353,256.26900000000006
69197608,2507801145,55.646
69197608,69197649,400.97099999999995
69197608,2507801141,58.649
69197608,2507801139,137.024
69197649,69231910,48.715
69197649,69197608,400.97099999999995
69197649,69197671,189.821
69197671,69231886,369.473
69197671,69506646,343.4270000000001
69197671,69197649,189.821
69197905,69197929,224.979
69197905,69536437,119.16
69197905,69389437,274.832
69197929,69197957,188.72400000000002
69197929,69197905,224.97899999999998
69197929,69389440,287.08000000000004
69197957,69197978,71.43
69197957,69197929,188.72400000000002
69197957,7138657295,296.434
69197978,69197997,169.23399999999998
69197978,69197957,71.43
69197978,69389463,320.17400000000004
69197997,69197999,105.123
69197997,69408289,136.214
69197997,69197978,169.234
69197997,69389472,267.203
69197999,69179661,103.46
69197999,69197997,105.123
69197999,69408300,125.539
69197999,69389487,266.646
69198038,69198040,79.769
69198038,69546616,34.842
69198038,69426919,338.476
69198040,69198038,79.769
69198887,69198889,124.764
69198887,69214300,248.869
69198887,69255167,183.604
69198889,69198891,124.764
69198889,69198887,124.764
69198889,69214300,124.422
69198889,69214301,174.279
69198891,69198889,124.764
69198891,69262883,160.411
69198891,69262881,124.515
69198985,69198989,119.497
69198985,69499967,110.643
69198985,69478094,200.04399999999998
69198989,69198991,11.932
69198989,69198985,119.497
69198989,69428349,199.043
69198991,69198994,98.964
69198991,69198989,11.932
69198991,69223252,277.91799999999995
69198994,69198997,34.403
69198994,69198991,98.964
69198994,69388056,196.589
69198997,69198994,34.403
69198997,69199000,207.898
69198997,69223248,276.479
69199000,69478078,111.464
69199000,69199007,250.532
69199000,69198997,207.898
69199007,69199010,107.644
69199007,69199000,250.532
69199007,69388297,229.676
69199007,69478073,166.346
69199010,69199007,107.644
69199010,69214321,171.588
69199010,69214314,275.166
69199010,69207462,211.99400000000003
69199062,69149229,311.409
69199062,69199066,80.87499999999999
69199062,69350022,137.09799999999998
69199062,69259142,291.095
69199066,5674224731,80.75599999999999
69199066,69199062,80.87499999999999
69199068,523383705,9.089
69199068,844876966,62.528
69199068,5674224731,44.498
69199069,523383705,56.008
69199081,69199089,135.736
69199089,69311888,97.854
69199089,69311886,108.533
69199089,69303018,306.003
69199089,69199081,135.736
69199100,69195551,362.185
69199100,69185223,68.50999999999999
69199100,69463269,92.311
69199123,69199126,101.422
69199123,69195551,162.843
69199123,69463282,117.348
69199126,69199123,101.422
69199134,69494267,33.099
69199134,69199138,218.636
69199134,69227132,396.022
69199138,69199134,218.636
69199591,69199596,112.38799999999999
69199591,69366208,103.651
69199591,69366182,178.824
69199596,69199591,112.388
69199683,69199692,155.049
69199683,69278465,275.765
69199683,69278456,355.937
69199692,69199683,155.049
69199692,69439847,274.985
69199692,69502807,138.89100000000002
69199723,69327838,267.427
69199732,462976434,137.25
69199732,69372853,139.898
69199732,69199734,189.49
69199734,69487037,53.707
69199734,69199735,148.057
69199734,69466674,142.24900000000002
69199734,69199732,189.49
69199735,322804017,31.117
69199735,69199734,148.057
69199735,69244179,141.9
69199735,1930914734,67.75699999999999
69199744,69199746,136.51
69199744,69215680,27.732
69199744,69215678,65.388
69199746,69247092,65.007
69199746,69199750,134.418
69199746,69199744,136.51
69199746,69543045,31.854999999999997
69199750,69459122,38.479
69199750,69199746,134.418
69199750,69459119,131.891
69199756,69199759,146.0
69199756,69174360,105.486
69199756,69259079,96.606
69199759,69199756,146.0
69199759,69367646,97.98
69199759,69199763,66.10900000000001
69199763,69352634,86.957
69199763,69436311,115.648
69199763,69199759,66.10900000000001
69199768,69381523,70.34
69199768,69381522,162.587
69199768,69199770,501.388
69199770,69199768,501.388
69199770,69439841,79.305
69199770,69436339,123.75399999999999
69199955,69199957,102.462
69199957,69199955,102.462
69199957,69206973,36.898
69199957,69576557,75.288
69199964,69199967,37.524
69199964,2507801139,131.658
69199964,69470678,63.411
69199967,69199964,37.524
69199967,2507801134,33.995
69199967,2507801129,34.125
69199974,2507801134,36.273
69200114,69200116,127.685
69200116,69200114,127.685
69200116,69227161,151.29000000000002
69200116,69227156,142.789
69200116,69200118,145.222
69200118,69372824,142.517
69200118,69200127,119.86599999999999
69200118,69200116,145.222
69200118,69387063,180.452
69200127,69249243,188.852
69200127,69249251,146.95700000000002
69200127,69200118,119.866
69200202,69200218,211.099
69200202,69421651,361.119
69200202,69229869,97.717
69200218,69200202,211.099
69200218,69419407,256.31600000000003
69200218,69421661,42.835
69200238,69200240,17.015
69200240,69200238,17.015
69200240,69200242,120.21499999999999
69200240,69628989,108.812
69200242,69524498,104.482
69200242,69200243,84.43900000000001
69200242,69200240,120.21499999999999
69200242,69524490,109.092
69200243,69465489,28.463
69200243,69200242,84.439
69200243,69465418,109.274
69200260,69200263,82.173
69200260,69188819,83.745
69200260,69462630,102.305
69200260,69259011,174.355
69200263,69200260,82.173
69200263,69266351,102.415
69200263,69259014,173.026
69200281,69482233,46.234
69200281,2496213727,83.067
69200281,69388298,62.928
69200284,2496213727,31.938
69200284,2496213716,13.902
69200284,2496213720,41.900999999999996
69200675,69266345,39.2
69200675,69200679,153.634
69200675,69188826,104.269
69200679,69200675,153.634
69200684,69200688,180.78599999999997
69200684,69572817,115.285
69200684,69572924,207.601
69200688,69254848,333.029
69200688,69200684,180.786
69200688,69354193,196.635
69200849,69200856,38.296
69200849,69115638,297.39799999999997
69200849,69640528,184.293
69200856,69200864,158.133
69200856,69200849,38.296
69200856,69562561,297.15500000000003
69200864,69200921,436.344
69200864,69200856,158.133
69200864,69205632,348.253
69200921,69431526,160.456
69200921,69431524,140.441
69200921,69200928,144.64700000000002
69200921,69200864,436.344
69200928,69271843,162.014
69200928,69200937,144.806
69200928,69200921,144.64700000000002
69200928,69271840,128.468
69200937,69214647,159.789
69200937,69200949,202.651
69200937,69200928,144.806
69200949,69200963,54.79
69200949,69200937,202.65099999999998
69200949,69214647,124.422
69200963,5949795920,470.66400000000004
69200963,69200949,54.79
69200963,69427848,288.576
69201001,5949795920,7.044
69201001,7138612590,362.53499999999997
69201001,69201007,189.0
69201001,69363197,154.62900000000002
69201007,69330988,392.60299999999995
69201007,69201063,608.014
69201007,69201001,189.0
69201063,69330988,119.53
69201063,69340073,458.29
69201063,69201007,608.014
69201082,69168822,51.931
69201082,69305655,73.961
69201082,69140272,216.847
69201087,69201091,88.33
69201087,69244262,129.501
69201087,69163308,118.887
69201091,69201087,88.33
69201091,69201097,94.28
69201091,69163312,140.494
69201097,69201106,122.29899999999999
69201097,69201091,94.28
69201097,69440759,63.821999999999996
69201106,69163255,90.736
69201106,69283613,130.889
69201106,69201097,122.29899999999999
69201106,69163353,86.464
69201233,69294557,135.933
69201233,69201238,197.843
69201233,69331396,134.187
69201238,69201240,135.214
69201238,69458030,208.226
69201238,69201233,197.843
69201238,69458023,209.89
69201240,69201243,135.437
69201240,69201238,135.214
69201240,69454717,209.879
69201240,69454713,206.112
69201243,69201240,135.437
69201243,69461189,210.122
69201243,69635097,253.39499999999998
69201243,69357500,410.889
69201271,5006647222,143.29299999999998
69201271,69167151,482.25000000000006
69201430,69201431,32.805
69201430,69658622,106.334
69201430,69590541,89.042
69201431,69201430,32.805
69201438,69201458,161.998
69201458,69218864,63.398
69201458,69201438,161.99800000000002
69201458,69218895,182.92399999999998
69201465,69201475,157.373
69201465,69243203,87.50899999999999
69201465,69243190,112.132
69201475,69323436,66.32
69201475,69201497,296.51400000000007
69201475,69201465,157.373
69201497,69365277,88.781
69201497,69363635,150.854
69201497,69201475,296.514
69201980,69201985,120.647
69201980,69429988,41.127
69201980,69362363,162.5
69201985,69201980,120.647
69201985,69201999,6.469
69201985,69201989,43.255
69201989,69201985,43.255
69201999,69202001,7.564
69201999,69201985,6.469
69201999,69350115,76.424
69202001,69201999,7.564
69202194,69202214,284.19599999999997
69202194,69319647,158.309
69202194,69275071,145.43
69202214,69202216,219.069
69202214,69319647,138.164
69202214,69202194,284.196
69202214,69312280,505.7069999999999
69202216,69202214,219.069
69202216,69202232,130.472
69202216,69312280,141.693
69202232,69202216,130.472
69202243,69202254,154.42000000000002
69202243,69224185,175.44500000000002
69202243,69224151,387.338
69202254,69289677,96.433
69202254,69202261,290.746
69202254,69202243,154.42000000000002
69202261,69202254,290.746
69202261,69481280,835.341
69202261,69481165,537.153
69202265,69202267,65.355
69202265,69562089,170.695
69202265,1893886742,70.456
69202265,405861717,123.10100000000001
69202267,69202269,70.84
69202267,69202265,65.355
